FTY_ID_NO;RIN_FTY_ID_NO;REG_NO;TRS_NO;sales_check_number;TRS_DT;LN_ITM_TRS_TYP_CD;DIV_OGP_NO;PRD_ITM_NO;MSC_ACN_NO;POS_SLS_TRS_AM;TOT_LN_MD_AM;SLL_ASC_ID_NO;fty_sbt_cd;TRS_DT_1;TRS_TM;LSE_APP_ID;LSE_AM;LSE_ADD_DWN_PMT_AM;LSE_FST_PMT_AM
0003801;0009300;322;984;03801322984 ;2018/11/19 00:00:00.000;S;042;57641;000000;639.99;0.0;75;O ;2018/11/19 00:00:00.000;1970/01/01 00:00:01.000;FT494G2  ;639.99;0.0;0.0
0003804;0003804;901;9555;038049019555;2018/11/19 00:00:00.000;A;026;81182;000000;-50.0;0.0;75;O ;2018/11/19 00:00:00.000;1970/01/01 10:27:48.000;XRXQQ9K  ;50.0;0.0;0.0
0003804;0003804;901;9572;038049019572;2018/11/19 00:00:00.000;S;022;10015;000000;18.99;-0.99;1024;O ;2018/11/19 00:00:00.000;1970/01/01 19:25:47.000;JB4MVK3  ;543.63;0.0;120.0
0003804;0003804;901;9572;038049019572;2018/11/19 00:00:00.000;S;022;19743;000000;447.0;-44.56;1024;O ;2018/11/19 00:00:00.000;1970/01/01 19:25:47.000;JB4MVK3  ;543.63;0.0;120.0
0003804;0003804;901;9572;038049019572;2018/11/19 00:00:00.000;S;070;12324;292012;129.99;-6.8;1024;O ;2018/11/19 00:00:00.000;1970/01/01 19:25:47.000;JB4MVK3  ;543.63;0.0;120.0
0003820;0003820;901;128;03820901128 ;2018/11/19 00:00:00.000;S;026;32393;000000;747.0;0.0;1156;O ;2018/11/19 00:00:00.000;1970/01/01 17:02:05.000;DH9G346  ;747.0;80.0;120.0
0003821;0003821;901;6955;038219016955;2018/11/19 00:00:00.000;S;000;0    ;116000;104.0;0.0;1677;O ;2018/11/19 00:00:00.000;1970/01/01 16:33:51.000;8RGCXWG  ;1203.0;0.0;120.0
0003821;0003821;901;6955;038219016955;2018/11/19 00:00:00.000;S;000;0    ;116005;0.0;0.0;1677;O ;2018/11/19 00:00:00.000;1970/01/01 16:33:51.000;8RGCXWG  ;1203.0;0.0;120.0
0003821;0003821;901;6955;038219016955;2018/11/19 00:00:00.000;S;046;73022;000000;1099.0;0.0;1677;O ;2018/11/19 00:00:00.000;1970/01/01 16:33:51.000;8RGCXWG  ;1203.0;0.0;120.0
0003827;0003827;901;419;03827901419 ;2018/11/19 00:00:00.000;S;000;0    ;116000;0.0;0.0;1099;O ;2018/11/19 00:00:00.000;1970/01/01 17:09:26.000;QQBY2PJ  ;1349.98;0.0;120.0
0003827;0003827;901;419;03827901419 ;2018/11/19 00:00:00.000;S;022;74233;000000;749.99;0.0;1099;O ;2018/11/19 00:00:00.000;1970/01/01 17:09:26.000;QQBY2PJ  ;1349.98;0.0;120.0
0003827;0003827;901;419;03827901419 ;2018/11/19 00:00:00.000;S;046;22042;000000;599.99;0.0;1099;O ;2018/11/19 00:00:00.000;1970/01/01 17:09:26.000;QQBY2PJ  ;1349.98;0.0;120.0
0003836;0003836;901;8306;038369018306;2018/11/19 00:00:00.000;S;006;32293;000000;1299.99;0.0;1008;O ;2018/11/19 00:00:00.000;1970/01/01 16:29:36.000;VY7G3F6  ;1299.99;153.99;60.0
0003858;0003858;901;629;03858901629 ;2018/11/19 00:00:00.000;S;082;15252;000000;125.0;0.0;1008;O ;2018/11/19 00:00:00.000;1970/01/01 13:17:06.000;C237PJH  ;524.99;0.0;120.0
0003858;0003858;901;629;03858901629 ;2018/11/19 00:00:00.000;S;082;15275;000000;399.99;0.0;1008;O ;2018/11/19 00:00:00.000;1970/01/01 13:17:06.000;C237PJH  ;524.99;0.0;120.0
0003859;0003859;902;7961;038599027961;2018/11/19 00:00:00.000;S;022;14573;000000;579.0;0.0;141;O ;2018/11/19 00:00:00.000;1970/01/01 17:11:18.000;HX6TWGD  ;579.0;0.0;60.0
0003881;0003881;901;3738;038819013738;2018/11/19 00:00:00.000;S;000;0    ;116000;45.0;0.0;1008;O ;2018/11/19 00:00:00.000;1970/01/01 12:07:49.000;KVWPPJR  ;1321.99;0.0;60.0
0003881;0003881;901;3738;038819013738;2018/11/19 00:00:00.000;S;026;15507;000000;22.99;0.0;1008;O ;2018/11/19 00:00:00.000;1970/01/01 12:07:49.000;KVWPPJR  ;1321.99;0.0;60.0
0003881;0003881;901;3738;038819013738;2018/11/19 00:00:00.000;S;026;23572;000000;627.0;0.0;1008;O ;2018/11/19 00:00:00.000;1970/01/01 12:07:49.000;KVWPPJR  ;1321.99;0.0;60.0
0003881;0003881;901;3738;038819013738;2018/11/19 00:00:00.000;S;026;63582;000000;627.0;0.0;1008;O ;2018/11/19 00:00:00.000;1970/01/01 12:07:49.000;KVWPPJR  ;1321.99;0.0;60.0
0003881;0003881;901;3749;038819013749;2018/11/19 00:00:00.000;S;009;99040;000000;219.99;0.0;1107;O ;2018/11/19 00:00:00.000;1970/01/01 18:31:37.000;WB4X4FD  ;249.98;0.0;60.0
0003881;0003881;901;3749;038819013749;2018/11/19 00:00:00.000;S;034;19751;000000;29.99;0.0;1107;O ;2018/11/19 00:00:00.000;1970/01/01 18:31:37.000;WB4X4FD  ;249.98;0.0;60.0
0003881;0003881;902;8529;038819028529;2018/11/19 00:00:00.000;S;022;64933;000000;597.0;0.0;1008;O ;2018/11/19 00:00:00.000;1970/01/01 13:27:11.000;CBMWQ3P  ;597.0;0.0;60.0
0003892;0003892;909;4833;038929094833;2018/11/19 00:00:00.000;S;022;17677;000000;699.93;0.0;1008;O ;2018/11/19 00:00:00.000;1970/01/01 17:02:19.000;27D5F88  ;859.92;40.0;60.0
0003892;0003892;909;4833;038929094833;2018/11/19 00:00:00.000;S;071;79177;000000;159.99;0.0;1008;O ;2018/11/19 00:00:00.000;1970/01/01 17:02:19.000;27D5F88  ;859.92;40.0;60.0
0003901;0003901;901;2797;039019012797;2018/11/19 00:00:00.000;S;000;0    ;116000;60.0;0.0;1008;O ;2018/11/19 00:00:00.000;1970/01/01 12:08:16.000;9QP7WWT  ;1289.97;0.0;120.0
0003901;0003901;901;2797;039019012797;2018/11/19 00:00:00.000;S;022;19353;000000;809.99;0.0;1008;O ;2018/11/19 00:00:00.000;1970/01/01 12:08:16.000;9QP7WWT  ;1289.97;0.0;120.0
0003901;0003901;901;2797;039019012797;2018/11/19 00:00:00.000;S;042;55550;000000;229.99;0.0;1008;O ;2018/11/19 00:00:00.000;1970/01/01 12:08:16.000;9QP7WWT  ;1289.97;0.0;120.0
0003901;0003901;901;2797;039019012797;2018/11/19 00:00:00.000;S;070;12325;292012;189.99;0.0;1008;O ;2018/11/19 00:00:00.000;1970/01/01 12:08:16.000;9QP7WWT  ;1289.97;0.0;120.0
0003902;0003902;901;869;03902901869 ;2018/11/19 00:00:00.000;S;009;13473;000000;29.99;0.0;1123;O ;2018/11/19 00:00:00.000;1970/01/01 17:37:25.000;7B6TM4X  ;203.71;0.0;60.0
0003902;0003902;901;869;03902901869 ;2018/11/19 00:00:00.000;S;009;34118;000000;65.88;0.0;1123;O ;2018/11/19 00:00:00.000;1970/01/01 17:37:25.000;7B6TM4X  ;203.71;0.0;60.0
0003902;0003902;901;869;03902901869 ;2018/11/19 00:00:00.000;S;009;37322;000000;6.99;0.0;1123;O ;2018/11/19 00:00:00.000;1970/01/01 17:37:25.000;7B6TM4X  ;203.71;0.0;60.0
0003902;0003902;901;869;03902901869 ;2018/11/19 00:00:00.000;S;009;37954;000000;9.99;0.0;1123;O ;2018/11/19 00:00:00.000;1970/01/01 17:37:25.000;7B6TM4X  ;203.71;0.0;60.0
0003902;0003902;901;869;03902901869 ;2018/11/19 00:00:00.000;S;009;45200;000000;59.99;0.0;1123;O ;2018/11/19 00:00:00.000;1970/01/01 17:37:25.000;7B6TM4X  ;203.71;0.0;60.0
0003902;0003902;901;869;03902901869 ;2018/11/19 00:00:00.000;S;009;49823;000000;20.99;0.0;1123;O ;2018/11/19 00:00:00.000;1970/01/01 17:37:25.000;7B6TM4X  ;203.71;0.0;60.0
0003902;0003902;901;869;03902901869 ;2018/11/19 00:00:00.000;S;028;71302;000000;9.88;0.0;1123;O ;2018/11/19 00:00:00.000;1970/01/01 17:37:25.000;7B6TM4X  ;203.71;0.0;60.0
0003921;0003921;901;5837;039219015837;2018/11/19 00:00:00.000;S;000;0    ;116000;55.0;0.0;1107;O ;2018/11/19 00:00:00.000;1970/01/01 16:10:40.000;QFM4D6X  ;954.99;0.0;60.0
0003921;0003921;901;5837;039219015837;2018/11/19 00:00:00.000;S;000;0    ;116005;0.0;0.0;1107;O ;2018/11/19 00:00:00.000;1970/01/01 16:10:40.000;QFM4D6X  ;954.99;0.0;60.0
0003921;0003921;901;5837;039219015837;2018/11/19 00:00:00.000;S;046;33223;000000;899.99;0.0;1107;O ;2018/11/19 00:00:00.000;1970/01/01 16:10:40.000;QFM4D6X  ;954.99;0.0;60.0
0003926;0003926;902;5965;039269025965;2018/11/19 00:00:00.000;S;026;26132;000000;569.0;0.0;1099;O ;2018/11/19 00:00:00.000;1970/01/01 10:56:31.000;746BJ24  ;569.0;0.0;120.0
0003948;0003948;902;9573;039489029573;2018/11/19 00:00:00.000;S;046;12909;000000;329.99;0.0;1057;O ;2018/11/19 00:00:00.000;1970/01/01 09:48:20.000;VBTBX6W  ;329.99;0.0;120.0
0003950;0009300;320;5880;039503205880;2018/11/19 00:00:00.000;S;020;21814;000000;329.99;0.0;75;O ;2018/11/19 00:00:00.000;1970/01/01 00:00:01.000;4D4BYMR  ;529.98;0.0;0.0
0003950;0009300;320;5880;039503205880;2018/11/19 00:00:00.000;S;020;81069;000000;199.99;0.0;75;O ;2018/11/19 00:00:00.000;1970/01/01 00:00:01.000;4D4BYMR  ;529.98;0.0;0.0
0003957;0003957;901;385;03957901385 ;2018/11/19 00:00:00.000;S;026;15507;000000;22.99;0.0;1024;O ;2018/11/19 00:00:00.000;1970/01/01 12:51:26.000;UGNEKOX  ;469.99;0.0;60.0
0003957;0003957;901;385;03957901385 ;2018/11/19 00:00:00.000;S;026;62192;000000;447.0;0.0;1024;O ;2018/11/19 00:00:00.000;1970/01/01 12:51:26.000;UGNEKOX  ;469.99;0.0;60.0
0003969;0003969;902;6282;039699026282;2018/11/19 00:00:00.000;S;071;77661;000000;1399.99;0.0;46540;O ;2018/11/19 00:00:00.000;1970/01/01 16:39:42.000;XXHDY93  ;1399.99;94.49;60.0
0003975;0009300;310;7343;039753107343;2018/11/19 00:00:00.000;S;022;13000;000000;19.99;0.0;75;O ;2018/11/19 00:00:00.000;1970/01/01 00:00:01.000;KRRGWM6  ;649.95;0.0;0.0
0003975;0009300;310;7343;039753107343;2018/11/19 00:00:00.000;S;022;17667;000000;629.96;0.0;75;O ;2018/11/19 00:00:00.000;1970/01/01 00:00:01.000;KRRGWM6  ;649.95;0.0;0.0
0003988;0003988;902;440;03988902440 ;2018/11/19 00:00:00.000;S;006;23906;000000;599.99;0.0;1024;O ;2018/11/19 00:00:00.000;1970/01/01 14:45:38.000;C8MMTQ3  ;599.99;0.0;120.0
0003988;0003988;902;441;03988902441 ;2018/11/19 00:00:00.000;S;057;46776;000000;799.99;0.0;1024;O ;2018/11/19 00:00:00.000;1970/01/01 15:02:14.000;BP46CH9  ;799.99;0.0;120.0
0003988;0003988;902;447;03988902447 ;2018/11/19 00:00:00.000;S;000;0    ;116000;64.97;0.0;1024;O ;2018/11/19 00:00:00.000;1970/01/01 17:17:06.000;JMTJHFG  ;633.97;30.0;60.0
0003988;0003988;902;447;03988902447 ;2018/11/19 00:00:00.000;S;026;41262;000000;569.0;0.0;1024;O ;2018/11/19 00:00:00.000;1970/01/01 17:17:06.000;JMTJHFG  ;633.97;30.0;60.0
0003993;0003993;902;6696;039939026696;2018/11/19 00:00:00.000;S;071;48600;000000;649.88;0.0;1230;O ;2018/11/19 00:00:00.000;1970/01/01 13:58:10.000;D3KC9KX  ;649.88;0.0;60.0
0003999;0003999;901;3178;039999013178;2018/11/19 00:00:00.000;S;026;73242;000000;579.99;0.0;1032;O ;2018/11/19 00:00:00.000;1970/01/01 16:36:32.000;M6RVK2V  ;579.99;0.0;60.0
0004015;0004015;900;7650;040159007650;2018/11/19 00:00:00.000;S;000;0    ;116000;89.99;0.0;85183;L ;2018/11/19 00:00:00.000;1970/01/01 19:38:29.000;MRM73WB  ;767.97;0.0;60.0
0004015;0004015;900;7650;040159007650;2018/11/19 00:00:00.000;S;000;0    ;116047;0.0;0.0;85183;L ;2018/11/19 00:00:00.000;1970/01/01 19:38:29.000;MRM73WB  ;767.97;0.0;60.0
0004015;0004015;900;7650;040159007650;2018/11/19 00:00:00.000;S;025;12834;000000;338.99;0.0;85183;L ;2018/11/19 00:00:00.000;1970/01/01 19:38:29.000;MRM73WB  ;767.97;0.0;60.0
0004015;0004015;900;7650;040159007650;2018/11/19 00:00:00.000;S;025;13021;000000;338.99;0.0;85183;L ;2018/11/19 00:00:00.000;1970/01/01 19:38:29.000;MRM73WB  ;767.97;0.0;60.0
0004015;0004015;900;7660;040159007660;2018/11/19 00:00:00.000;C;025;12834;000000;-338.99;0.0;85183;L ;2018/11/19 00:00:00.000;1970/01/01 20:08:57.000;MRM73WB  ;338.99;0.0;60.0
0004015;0004015;900;7661;040159007661;2018/11/19 00:00:00.000;S;000;0    ;116000;0.0;0.0;85183;L ;2018/11/19 00:00:00.000;1970/01/01 20:12:47.000;000000000;0.0;0.0;0.0
0004015;0004015;900;7661;040159007661;2018/11/19 00:00:00.000;S;000;0    ;116047;0.0;0.0;85183;L ;2018/11/19 00:00:00.000;1970/01/01 20:12:47.000;000000000;0.0;0.0;0.0
0004015;0004015;900;7661;040159007661;2018/11/19 00:00:00.000;S;025;13023;000000;338.99;-22.04;85183;L ;2018/11/19 00:00:00.000;1970/01/01 20:12:47.000;000000000;0.0;0.0;0.0
0004025;0004025;101;4353;040251014353;2018/11/19 00:00:00.000;S;006;41899;000000;178.99;-17.9;74047;L ;2018/11/19 00:00:00.000;1970/01/01 16:23:01.000;CDC9KKV  ;435.54;0.0;60.0
0004025;0004025;101;4353;040251014353;2018/11/19 00:00:00.000;S;008;22636;000000;29.98;-3.0;74047;L ;2018/11/19 00:00:00.000;1970/01/01 16:23:01.000;CDC9KKV  ;435.54;0.0;60.0
0004025;0004025;101;4353;040251014353;2018/11/19 00:00:00.000;S;052;57708;000000;249.99;-25.0;74047;L ;2018/11/19 00:00:00.000;1970/01/01 16:23:01.000;CDC9KKV  ;435.54;0.0;60.0
0004025;0004025;101;4353;040251014353;2018/11/19 00:00:00.000;S;057;48460;000000;24.98;-2.5;74047;L ;2018/11/19 00:00:00.000;1970/01/01 16:23:01.000;CDC9KKV  ;435.54;0.0;60.0
0004025;0004025;102;9342;040251029342;2018/11/19 00:00:00.000;S;046;99087;000000;1999.93;0.0;66647;L ;2018/11/19 00:00:00.000;1970/01/01 12:44:27.000;QGPJFFF  ;1999.93;0.0;120.0
0004029;0004029;102;9830;040291029830;2018/11/19 00:00:00.000;S;046;88725;000000;949.93;0.0;2410;L ;2018/11/19 00:00:00.000;1970/01/01 11:11:49.000;6H4RMQB  ;949.93;0.0;120.0
0004029;0004029;103;6989;040291036989;2018/11/19 00:00:00.000;S;000;0    ;082488;10.5;0.0;2410;L ;2018/11/19 00:00:00.000;1970/01/01 13:30:14.000;DTJ3CX7  ;739.49;0.0;120.0
0004029;0004029;103;6989;040291036989;2018/11/19 00:00:00.000;S;082;97228;000000;728.99;0.0;2410;L ;2018/11/19 00:00:00.000;1970/01/01 13:30:14.000;DTJ3CX7  ;739.49;0.0;120.0
0004029;0004029;104;9941;040291049941;2018/11/19 00:00:00.000;S;046;89357;000000;1059.93;0.0;471;L ;2018/11/19 00:00:00.000;1970/01/01 15:50:54.000;TDPCF2V  ;1059.93;0.0;120.0
0004038;0004038;102;7932;040381027932;2018/11/19 00:00:00.000;S;022;85653;000000;1039.93;0.0;20990;L ;2018/11/19 00:00:00.000;1970/01/01 20:08:31.000;YQY8996  ;1039.93;0.0;120.0
0004038;0004038;900;5072;040389005072;2018/11/19 00:00:00.000;R;022;91537;000000;-786.93;78.69;20990;L ;2018/11/19 00:00:00.000;1970/01/01 20:26:55.000;PFCXC79  ;708.24;26.0;134.91
0004049;0004049;900;2512;040499002512;2018/11/19 00:00:00.000;S;025;1355 ;000000;369.99;0.0;85571;L ;2018/11/19 00:00:00.000;1970/01/01 11:39:55.000;BM6FQ3P  ;369.99;0.0;60.0
0004058;0004058;909;20;0405890920  ;2018/11/19 00:00:00.000;S;046;3693 ;000000;959.93;-320.0;71621;L ;2018/11/19 00:00:00.000;1970/01/01 14:06:27.000;HMDM2XD  ;639.93;480.0;120.0
0004068;0004068;301;2139;040683012139;2018/11/19 00:00:00.000;S;020;52799;000000;104.96;0.0;30650;L ;2018/11/19 00:00:00.000;1970/01/01 12:41:28.000;WY8CHQB  ;209.94;0.0;60.0
0004068;0004068;301;2139;040683012139;2018/11/19 00:00:00.000;S;057;48543;000000;52.49;0.0;30650;L ;2018/11/19 00:00:00.000;1970/01/01 12:41:28.000;WY8CHQB  ;209.94;0.0;60.0
0004068;0004068;301;2144;040683012144;2018/11/19 00:00:00.000;S;000;0    ;116000;89.99;0.0;30650;L ;2018/11/19 00:00:00.000;1970/01/01 15:56:24.000;M6YHDVV  ;1000.92;0.0;120.0
0004068;0004068;301;2144;040683012144;2018/11/19 00:00:00.000;S;082;6387 ;000000;649.93;0.0;30650;L ;2018/11/19 00:00:00.000;1970/01/01 15:56:24.000;M6YHDVV  ;1000.92;0.0;120.0
0004068;0004068;301;2144;040683012144;2018/11/19 00:00:00.000;S;082;97247;000000;130.5;0.0;30650;L ;2018/11/19 00:00:00.000;1970/01/01 15:56:24.000;M6YHDVV  ;1000.92;0.0;120.0
0004068;0004068;909;38;0406890938  ;2018/11/19 00:00:00.000;S;026;1366 ;000000;605.93;0.0;99986;L ;2018/11/19 00:00:00.000;1970/01/01 18:29:49.000;FKY74QC  ;1385.86;0.0;120.0
0004068;0004068;909;38;0406890938  ;2018/11/19 00:00:00.000;S;026;42573;000000;779.93;0.0;99986;L ;2018/11/19 00:00:00.000;1970/01/01 18:29:49.000;FKY74QC  ;1385.86;0.0;120.0
0004073;0004073;105;9262;040731059262;2018/11/19 00:00:00.000;S;082;13359;000000;349.93;0.0;71142;L ;2018/11/19 00:00:00.000;1970/01/01 19:13:10.000;7WBMH2R  ;1159.92;0.0;60.0
0004073;0004073;105;9262;040731059262;2018/11/19 00:00:00.000;S;082;97234;000000;449.99;0.0;71142;L ;2018/11/19 00:00:00.000;1970/01/01 19:13:10.000;7WBMH2R  ;1159.92;0.0;60.0
0004073;0004073;105;9262;040731059262;2018/11/19 00:00:00.000;S;082;97243;000000;180.0;0.0;71142;L ;2018/11/19 00:00:00.000;1970/01/01 19:13:10.000;7WBMH2R  ;1159.92;0.0;60.0
0004073;0004073;105;9262;040731059262;2018/11/19 00:00:00.000;S;082;97245;000000;180.0;0.0;71142;L ;2018/11/19 00:00:00.000;1970/01/01 19:13:10.000;7WBMH2R  ;1159.92;0.0;60.0
0004100;0004100;900;6261;041009006261;2018/11/19 00:00:00.000;S;025;13016;000000;338.99;0.0;990002;L ;2018/11/19 00:00:00.000;1970/01/01 15:59:53.000;433J43P  ;1156.45;0.0;60.0
0004100;0004100;900;6261;041009006261;2018/11/19 00:00:00.000;S;025;13018;000000;338.99;0.0;990002;L ;2018/11/19 00:00:00.000;1970/01/01 15:59:53.000;433J43P  ;1156.45;0.0;60.0
0004100;0004100;900;6261;041009006261;2018/11/19 00:00:00.000;S;025;14287;000000;178.49;0.0;990002;L ;2018/11/19 00:00:00.000;1970/01/01 15:59:53.000;433J43P  ;1156.45;0.0;60.0
0004100;0004100;900;6261;041009006261;2018/11/19 00:00:00.000;S;025;14307;000000;94.99;0.0;990002;L ;2018/11/19 00:00:00.000;1970/01/01 15:59:53.000;433J43P  ;1156.45;0.0;60.0
0004100;0004100;900;6261;041009006261;2018/11/19 00:00:00.000;S;025;14449;000000;204.99;0.0;990002;L ;2018/11/19 00:00:00.000;1970/01/01 15:59:53.000;433J43P  ;1156.45;0.0;60.0
0004102;0004102;901;9329;041029019329;2018/11/19 00:00:00.000;S;000;0    ;116000;65.0;0.0;1040;O ;2018/11/19 00:00:00.000;1970/01/01 12:16:56.000;MWBWV3D  ;464.99;0.0;60.0
0004102;0004102;901;9329;041029019329;2018/11/19 00:00:00.000;S;006;24873;000000;399.99;0.0;1040;O ;2018/11/19 00:00:00.000;1970/01/01 12:16:56.000;MWBWV3D  ;464.99;0.0;60.0
0004113;0004113;102;3607;041131023607;2018/11/19 00:00:00.000;S;000;0    ;116000;89.99;0.0;39321;L ;2018/11/19 00:00:00.000;1970/01/01 15:04:33.000;C63CKYQ  ;737.93;0.0;60.0
0004113;0004113;102;3607;041131023607;2018/11/19 00:00:00.000;S;006;23909;000000;959.93;-311.99;39321;L ;2018/11/19 00:00:00.000;1970/01/01 15:04:33.000;C63CKYQ  ;737.93;0.0;60.0
0004121;0004121;900;3095;041219003095;2018/11/19 00:00:00.000;R;046;88725;000000;-949.93;95.0;989145;L ;2018/11/19 00:00:00.000;1970/01/01 15:54:49.000;3YHYFCK  ;854.93;0.0;279.65
0004134;0004134;103;5397;041341035397;2018/11/19 00:00:00.000;S;025;18864;000000;497.99;0.0;990416;L ;2018/11/19 00:00:00.000;1970/01/01 11:42:58.000;J4DMGFV  ;497.99;0.0;60.0
0004134;0004134;103;5399;041341035399;2018/11/19 00:00:00.000;S;026;46322;000000;539.93;-53.99;57190;L ;2018/11/19 00:00:00.000;1970/01/01 18:48:57.000;VRXBWR2  ;485.94;0.0;60.0
0004134;0004134;105;760;04134105760 ;2018/11/19 00:00:00.000;R;083;1027 ;000000;-24.99;2.5;96651;L ;2018/11/19 00:00:00.000;1970/01/01 14:10:13.000;279D23M  ;61.17;0.0;166.25
0004134;0004134;105;760;04134105760 ;2018/11/19 00:00:00.000;R;083;41017;000000;-22.99;2.3;96651;L ;2018/11/19 00:00:00.000;1970/01/01 14:10:13.000;279D23M  ;61.17;0.0;166.25
0004134;0004134;105;760;04134105760 ;2018/11/19 00:00:00.000;R;083;66076;000000;-19.99;2.0;96651;L ;2018/11/19 00:00:00.000;1970/01/01 14:10:13.000;279D23M  ;61.17;0.0;166.25
0004134;0004134;106;179;04134106179 ;2018/11/19 00:00:00.000;S;000;0    ;116000;89.99;0.0;990416;L ;2018/11/19 00:00:00.000;1970/01/01 11:16:30.000;Y43G2GC  ;1389.92;0.0;120.0
0004134;0004134;106;179;04134106179 ;2018/11/19 00:00:00.000;S;046;82027;000000;1299.93;0.0;990416;L ;2018/11/19 00:00:00.000;1970/01/01 11:16:30.000;Y43G2GC  ;1389.92;0.0;120.0
0004139;0004139;901;6774;041399016774;2018/11/19 00:00:00.000;C;070;42352;292042;-134.99;0.0;1024;O ;2018/11/19 00:00:00.000;1970/01/01 12:35:09.000;2PHHD74  ;554.98;0.0;52.22
0004139;0004139;901;6774;041399016774;2018/11/19 00:00:00.000;R;042;77157;000000;-419.99;0.0;1024;O ;2018/11/19 00:00:00.000;1970/01/01 12:35:09.000;2PHHD74  ;554.98;0.0;52.22
0004142;0004142;902;4384;041429024384;2018/11/19 00:00:00.000;S;022;13802;000000;269.0;0.0;1156;O ;2018/11/19 00:00:00.000;1970/01/01 16:47:51.000;MJ2M7HR  ;269.0;0.0;120.0
0004185;0004185;900;8760;041859008760;2018/11/19 00:00:00.000;S;026;99710;000000;911.93;0.0;96289;L ;2018/11/19 00:00:00.000;1970/01/01 12:05:00.000;Q2B7RWD  ;911.93;315.76;120.0
0004185;0004185;900;8774;041859008774;2018/11/19 00:00:00.000;S;022;41473;000000;1199.93;-120.0;8417;L ;2018/11/19 00:00:00.000;1970/01/01 18:37:26.000;BVY7GMQ  ;1079.93;0.0;120.0
0004185;0004185;900;8776;041859008776;2018/11/19 00:00:00.000;S;022;19333;000000;494.93;0.0;8417;L ;2018/11/19 00:00:00.000;1970/01/01 18:53:27.000;XCJQJTW  ;494.93;0.0;60.0
0004185;0004185;900;8778;041859008778;2018/11/19 00:00:00.000;S;026;36915;000000;779.93;-65.0;8417;L ;2018/11/19 00:00:00.000;1970/01/01 20:48:40.000;WDRH4KP  ;714.93;0.0;120.0
0004197;0004197;909;9121;041979099121;2018/11/19 00:00:00.000;S;046;33227;000000;999.99;0.0;1180;O ;2018/11/19 00:00:00.000;1970/01/01 12:18:43.000;R2RTVGM  ;999.99;0.0;60.0
0004205;0004205;101;1696;042051011696;2018/11/19 00:00:00.000;S;026;23242;000000;419.93;-105.0;51078;L ;2018/11/19 00:00:00.000;1970/01/01 10:48:42.000;7K6FRGY  ;314.93;0.0;60.0
0004205;0004205;101;1702;042051011702;2018/11/19 00:00:00.000;S;071;29900;000000;937.93;0.0;51078;L ;2018/11/19 00:00:00.000;1970/01/01 14:14:08.000;QYW4TCG  ;937.93;559.0;120.0
0004205;0004205;101;1703;042051011703;2018/11/19 00:00:00.000;S;046;88725;000000;949.93;-285.0;51078;L ;2018/11/19 00:00:00.000;1970/01/01 14:31:56.000;WK7973R  ;664.93;600.0;120.0
0004268;0004268;104;300;04268104300 ;2018/11/19 00:00:00.000;S;026;22352;000000;549.99;0.0;56424;L ;2018/11/19 00:00:00.000;1970/01/01 15:25:26.000;9TQMJM8  ;1053.92;0.0;120.0
0004268;0004268;104;300;04268104300 ;2018/11/19 00:00:00.000;S;026;65132;000000;549.99;-46.06;56424;L ;2018/11/19 00:00:00.000;1970/01/01 15:25:26.000;9TQMJM8  ;1053.92;0.0;120.0
0004268;0004268;104;309;04268104309 ;2018/11/19 00:00:00.000;S;000;0    ;116000;81.99;0.0;19091;L ;2018/11/19 00:00:00.000;1970/01/01 18:22:46.000;9B156F6  ;1106.92;187.41;120.0
0004268;0004268;104;309;04268104309 ;2018/11/19 00:00:00.000;S;000;0    ;116005;0.0;0.0;19091;L ;2018/11/19 00:00:00.000;1970/01/01 18:22:46.000;9B156F6  ;1106.92;187.41;120.0
0004268;0004268;104;309;04268104309 ;2018/11/19 00:00:00.000;S;000;0    ;116047;10.0;0.0;19091;L ;2018/11/19 00:00:00.000;1970/01/01 18:22:46.000;9B156F6  ;1106.92;187.41;120.0
0004268;0004268;104;309;04268104309 ;2018/11/19 00:00:00.000;S;046;4283 ;000000;1449.93;-435.0;19091;L ;2018/11/19 00:00:00.000;1970/01/01 18:22:46.000;9B156F6  ;1106.92;187.41;120.0
0004268;0004268;104;311;04268104311 ;2018/11/19 00:00:00.000;S;025;14540;000000;362.99;0.0;19091;L ;2018/11/19 00:00:00.000;1970/01/01 18:51:48.000;XFC8GYQ  ;716.98;0.0;120.0
0004268;0004268;104;311;04268104311 ;2018/11/19 00:00:00.000;S;025;15262;000000;353.99;0.0;19091;L ;2018/11/19 00:00:00.000;1970/01/01 18:51:48.000;XFC8GYQ  ;716.98;0.0;120.0
0004275;0004275;102;1645;042751021645;2018/11/19 00:00:00.000;S;026;24312;000000;419.93;0.0;90563;L ;2018/11/19 00:00:00.000;1970/01/01 17:36:00.000;96340F8  ;419.93;0.0;60.0
0004275;0004275;302;680;04275302680 ;2018/11/19 00:00:00.000;S;071;3327 ;000000;293.93;0.0;93385;L ;2018/11/19 00:00:00.000;1970/01/01 12:22:40.000;JYG638K  ;293.93;0.0;60.0
0004275;0004275;302;695;04275302695 ;2018/11/19 00:00:00.000;S;000;0    ;116000;89.99;0.0;93385;L ;2018/11/19 00:00:00.000;1970/01/01 17:28:20.000;2XX2933  ;714.91;70.0;120.0
